id,url,title,subtitle,claps,responses,reading_time,publication,date
690,https://medium.com/swlh/the-goal-in-life-should-be-to-become-unemployable-75e3ae609989,The Goal in Life Should Be to Become Unemployable,It’s not what you think and has nothing to do with…,3000,54,5,The Startup,26-01-2023
691,https://medium.com/swlh/start-a-business-in-2023-and-let-ai-do-all-the-boring-work-for-you-ebad76032dbe,Start a Business in 2023 and Let AI Do All the Boring Work for You,Seven powerful AI tools every…,855,9,7,The Startup,26-01-2023
692,https://medium.com/swlh/the-most-lucrative-alternative-to-being-an-influencer-d4b766fe85b7,The Most Lucrative Alternative to Being an Influencer,10k per month doing UGC part-time? Is it…,327,5,4,The Startup,26-01-2023
693,https://medium.com/swlh/ditch-the-newbie-struggle-with-these-3-must-follow-freelancing-tips-d46458691381,Ditch The Newbie Struggle With These 3 Must Follow Freelancing Tips,"<strong class=""markup--strong markup--h4-strong"">A Guide on How to Start</strong>",109,1,5,The Startup,26-01-2023
694,https://medium.com/swlh/dont-watch-wrestling-for-the-drama-watch-for-business-advice-d335c23dd2c3,Don’t Watch Wrestling For The Drama. Watch For Business Advice.,Some of the best tips come from…,120,1,8,The Startup,26-01-2023
695,https://medium.com/swlh/top-6-time-wasting-habits-of-writers-how-to-avoid-them-71802ac15ce9,Top 6 Time-Wasting Habits of Writers & How to Avoid Them,To keep your sanity and productivity high…,225,1,7,The Startup,26-01-2023
696,https://writingcooperative.com/what-to-write-about-if-you-want-to-make-money-off-the-internet-quickly-32946e32812a,What To Write About If You Want To Make Money Off the Internet Quickly,The easy yet frustrating truth…,1500,25,6,The Writing Cooperative,26-01-2023
697,https://writingcooperative.com/this-is-how-every-story-should-end-234c2c479268,This is How Every Story Should End,How to Write the Climactic Battle,253,2,7,The Writing Cooperative,26-01-2023
698,https://writingcooperative.com/how-to-write-engaging-and-accessible-tech-content-c77bd6e79459,How to Write Engaging and Accessible Tech Content,The 6 best tips for writing compelling tech stories,108,1,6,The Writing Cooperative,26-01-2023
699,https://towardsdatascience.com/how-to-structure-an-ml-project-for-reproducibility-and-maintainability-54d5e53b4c82,How to Structure an ML Project for Reproducibility and Maintainability,Start Your Next ML Project…,674,5,7,Towards Data Science,15-01-2023
700,https://towardsdatascience.com/learn-to-be-a-data-science-leader-5394425dd097,Learn to be a Data Science Leader,5 resources for learning the skill that no one will teach you,314,2,5,Towards Data Science,15-01-2023
701,https://towardsdatascience.com/evaluation-of-machine-learning-classifiers-3912e7f5cf74,"<strong class=""markup--strong markup--h3-strong"">Evaluation of Machine Learning Classifiers</strong>","<strong class=""markup--strong markup--h4-strong"">Explanation of Bias-Variance Analysis, Regularization</strong>",39,0,10,Towards Data Science,15-01-2023
702,https://towardsdatascience.com/learning-python-for-data-science-on-the-job-part-2-practice-b4ece80488da,"Learning Python for Data Science On-the-Job, Part 2: Practice",A side-by-side case study of linear…,23,0,10,Towards Data Science,15-01-2023
703,https://uxdesign.cc/is-ai-going-to-steal-your-job-and-burn-down-your-house-a1ba66a6d5af,Is AI going to steal your job and burn down your house?,"<em class=""markup--em markup--h4-em"">Public and professional perceptions of</em>",196,6,19,UX Collective,15-01-2023
704,https://uxdesign.cc/why-tech-companies-are-turning-to-product-designers-8d555ab13a4e,Why tech companies are turning to product designers,Thoughts on transitioning from UX to product…,450,7,5,UX Collective,15-01-2023
705,https://uxdesign.cc/the-problems-with-screens-add07a11b87e,The problems with screens,,173,1,7,UX Collective,15-01-2023
706,https://uxdesign.cc/5-edtech-trends-that-will-stay-in-2023-3af0621ca7bc,5 EdTech trends that will stay in 2023,The future of education technology,35,2,3,UX Collective,15-01-2023
707,https://medium.com/swlh/detecting-ai-generated-text-b56b3e8ca730,Detecting AI-Generated Text,Did ChatGPT write this? We deserve to know.,167,4,5,The Startup,15-01-2023
708,https://medium.com/swlh/11-ways-ive-created-job-free-income-for-myself-bb447850a3e1,11 Ways I’ve Created Job-Free Income for Myself,,1000,11,7,The Startup,15-01-2023
709,https://medium.com/swlh/ai-content-specialists-are-the-next-phase-in-the-evolution-of-freelance-writing-ed4938f182bb,AI Content Specialists Are the Next Phase in the Evolution of Freelance Writing,It’s in a freelancer’s…,1400,14,6,The Startup,15-01-2023
710,https://medium.com/swlh/nfts-will-revolutionize-intellectual-property-ip-and-now-you-can-grab-a-piece-of-the-pie-9ed4cc07a16b,NFTs Will Revolutionize Intellectual Property (IP) And Now You Can Grab a Piece of The Pie,,333,4,8,The Startup,15-01-2023
711,https://medium.com/swlh/how-to-make-your-first-1-000-as-an-online-creator-c5b203bfd4aa,"How to Make Your First $1,000 as an Online Creator",For those who have yet to get there,950,16,6,The Startup,15-01-2023
712,https://medium.com/swlh/8-things-i-wish-i-knew-before-launching-my-online-business-5d71ce4aac93,8 Things I Wish I Knew Before Launching My Online Business,Starting an online business is a big…,271,4,7,The Startup,15-01-2023
713,https://medium.com/swlh/dont-hit-publish-before-asking-yourself-this-one-important-question-164951e764af,Don’t Hit Publish Before Asking Yourself This One Important Question,Always try to consider the…,638,10,4,The Startup,15-01-2023
714,https://writingcooperative.com/what-makes-me-skip-your-story-2277d2b408d9,What Makes Me Skip Your Story,Any of these 5 things will get me out of your story within 10 seconds,5400,92,7,The Writing Cooperative,15-01-2023
715,https://writingcooperative.com/5-ways-writers-can-adapt-to-the-introduction-of-ai-writing-tools-c9394ac2b5f1,5 Ways Writers Can Adapt to the Introduction of AI Writing Tools,,612,9,7,The Writing Cooperative,15-01-2023
716,https://writingcooperative.com/3-easy-tips-to-turn-your-personal-experience-into-life-lessons-and-help-others-through-writing-f5330b86bcfd,3 Easy Tips to Turn Your Personal Experience Into Life Lessons and Help Others Through Writing,,784,15,9,The Writing Cooperative,15-01-2023
717,https://writingcooperative.com/want-to-be-a-writer-get-a-real-job-ff4ddef88a0d,Want To Be A Writer? Get A Real Job,Getting a day job made me more creative. Here’s why.,662,15,5,The Writing Cooperative,15-01-2023
718,https://towardsdatascience.com/learning-and-inference-in-a-forward-pass-the-new-framework-dc1356399002,Learning and Inference in a Forward Pass: The New Framework,Learning and inference unified into a…,88,2,18,Towards Data Science,20-01-2023
719,https://towardsdatascience.com/data-governance-but-make-it-a-team-sport-30dc0164fb7c,"Data Governance, but Make It a Team Sport",There’s no ,187,1,6,Towards Data Science,20-01-2023
720,https://towardsdatascience.com/transformer-models-for-custom-text-classification-through-fine-tuning-3b065cc08da1,Transformer Models For Custom Text Classification Through Fine-Tuning,A tutorial on how to build a…,139,1,4,Towards Data Science,20-01-2023
721,https://towardsdatascience.com/3d-and-motion-in-data-visualisation-d25a386810dd,3D and Motion in Data Visualisation,How an open source tool behind many Hollywood special effects can…,11,1,3,Towards Data Science,20-01-2023
722,https://towardsdatascience.com/on-ai-and-types-of-reasoning-fc6980295158,On AI and Types of Reasoning,How does AI Make Decisions?,103,0,5,Towards Data Science,20-01-2023
723,https://uxdesign.cc/the-future-of-ux-2023-and-beyond-10e916e208c6,The future of UX: 2023 and beyond,"Despite anxiety about the economy and AI, the future of UX is…",682,7,12,UX Collective,20-01-2023
724,https://uxdesign.cc/designing-a-robust-right-to-left-ui-in-arabic-hebrew-and-farsi-d1e662a09cfa,"Designing a robust right-to-left UI in Arabic, Hebrew and Farsi",Secret tips and tricks for UI and UX…,366,7,8,UX Collective,20-01-2023
725,https://uxdesign.cc/why-you-should-define-a-purpose-before-you-try-solving-problems-8a74243abf57,"<strong class=""markup--strong markup--h3-strong"">Why you should define a purpose before you try solving problems</strong>","<em class=""markup--em markup--h4-em"">Addressing solutions from the</em>",158,1,7,UX Collective,20-01-2023
726,https://uxdesign.cc/how-ux-can-use-product-to-design-solutions-for-user-and-business-needs-93abdd5b2930,How UX can use Product to design solutions for user and business needs,Ask your product teams about…,91,0,5,UX Collective,20-01-2023
727,https://medium.com/swlh/the-smart-way-to-get-rid-of-shitty-customers-and-regain-your-headspace-ab8d9cdce2d,The Smart Way to Get Rid of Shitty Customers and Regain Your Headspace,All business owners or…,631,12,6,The Startup,20-01-2023
728,https://medium.com/swlh/5-expensive-investments-my-solopreneur-business-sadly-needs-this-year-3696288afddb,5 Expensive Investments My Solopreneur Business [Sadly] Needs This Year,And I’m not too happy about it.,1400,35,4,The Startup,20-01-2023
729,https://medium.com/swlh/5-ways-of-using-storytelling-to-convert-procrastinators-into-action-takers-d6f41d0901f5,5 Ways of Using Storytelling to Convert Procrastinators into Action-takers,How you can drive urgent…,503,8,6,The Startup,20-01-2023
730,https://medium.com/swlh/4-ways-i-get-clients-without-sending-cold-emails-f8bd003f9efe,4 Ways I Get Clients Without Sending Cold Emails,Marketing yourself Vs. Sales pitching — see what…,661,9,6,The Startup,20-01-2023
731,https://medium.com/swlh/7-leadership-lessons-from-the-best-and-worst-leaders-ive-encountered-529c8c75caa,7 Leadership Lessons From The Best And Worst Leaders I’ve Encountered,How to be a good leader — at…,151,2,5,The Startup,20-01-2023
732,https://medium.com/swlh/contrepreneur-strategies-to-avoid-in-the-digital-economy-81339c5ab6ca,Contrepreneur Strategies to Avoid in The Digital Economy,Tech has lowered the barrier to imitate real…,110,0,6,The Startup,20-01-2023
733,https://medium.com/swlh/dont-find-time-to-hustle-find-3-tasks-that-propel-you-forwards-646095b65694,Don’t Find Time to Hustle — Find 3 Tasks That Propel You Forwards,How to Get 37x Better in One Year,61,1,5,The Startup,20-01-2023
734,https://writingcooperative.com/booktok-a-double-edged-sword-for-the-publishing-industry-53add84f0c66,BookTok: A Double-Edged Sword for the Publishing Industry,The Dark Side of BookTok’s Viral Books,197,4,6,The Writing Cooperative,20-01-2023
735,https://writingcooperative.com/how-to-keep-your-head-up-as-a-non-native-writer-6c4ca98fd720,How to Keep Your Head Up as a Non-Native Writer,A Case Study from one “Non-Native” English Writer,490,6,12,The Writing Cooperative,20-01-2023
736,https://writingcooperative.com/when-your-characters-rebel-4f754a2822af,When Your Characters Rebel,How to Quell the Confusion Within Your Story,283,5,7,The Writing Cooperative,20-01-2023
737,https://towardsdatascience.com/a-complete-guide-to-data-driven-customer-acquisition-f0f1708b328,A Complete guide to data-driven customer acquisition,,277,3,6,Towards Data Science,18-01-2023
738,https://towardsdatascience.com/10-trends-that-will-shape-the-role-of-data-scientists-in-the-next-10-years-759cdda3a442,10 trends that will shape the role of data scientists in the next 10…,,412,2,10,Towards Data Science,18-01-2023
739,https://towardsdatascience.com/predicting-metadata-for-humanitarian-datasets-using-gpt-3-b104be17716d,Predicting Metadata for Humanitarian Datasets Using GPT-3,,349,2,19,Towards Data Science,18-01-2023
740,https://towardsdatascience.com/mean-absolute-log-error-male-a-better-relative-performance-metric-a8fd17bc5f75,Mean Absolute Log Error (MALE): A Better “Relative” Performance Metric,Introducing the MAE and MSE of…,134,3,11,Towards Data Science,18-01-2023
741,https://towardsdatascience.com/mean-average-precision-at-k-map-k-clearly-explained-538d8e032d2,Mean Average Precision at K (MAP@K) clearly explained,One of the most popular evaluation metrics for…,21,2,7,Towards Data Science,18-01-2023
742,https://towardsdatascience.com/introduction-to-p-value-and-significance-testing-with-examples-543fe3beb5a1,Introduction to p-value and Significance Testing with Examples,Understand the idea behind the…,181,1,9,Towards Data Science,18-01-2023
743,https://towardsdatascience.com/how-simpsons-paradox-can-mislead-statistics-f63d1c6a8e15,How Simpson’s Paradox Can Mislead Statistics,And why ML interpretations are not always reliable,218,2,12,Towards Data Science,18-01-2023
744,https://towardsdatascience.com/invoice-understanding-468885c9c322,Business Document Understanding,Classify document entities using LayoutLM Model,293,3,11,Towards Data Science,18-01-2023
745,https://towardsdatascience.com/how-to-implement-learning-to-rank-model-using-python-569cd9c49b08,How to Implement Learning to Rank Model using Python,The step-by-step guide on how to implement the…,60,0,9,Towards Data Science,18-01-2023
746,https://towardsdatascience.com/xgboost-now-support-mae-as-objective-fdbbe18e173,XGBoost now support MAE as objective.,"How is that possible, as MAE is non-smooth?",37,3,5,Towards Data Science,18-01-2023
747,https://towardsdatascience.com/an-intuitive-explanation-for-inverse-propensity-weighting-in-causal-inference-459a7e6fa94a,An Intuitive Explanation for Inverse Propensity Weighting in Causal Inference,Understanding the roots…,33,1,8,Towards Data Science,18-01-2023
748,https://towardsdatascience.com/sampling-the-unsung-hero-of-data-science-5687c1bd1c1e,Sampling — The Unsung Hero of Data Science,"Sampling: Methodologies, Implementation and Comparison",85,1,6,Towards Data Science,18-01-2023
